placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
DZA4B65,Chevrolet,Onix,passeio,2006,preto,particular,álcool,São José,0,3
ORD0L07,Renault,Sandero,passeio,2021,laranja,particular,flex,Palhoça,0,0
IND6U69,Renault,Logan,passeio,2020,branco,particular,flex,Chapecó,0,0
SDF4M21,Suzuki,Yes 125,moto,2023,cinza,particular,flex,Rio do Sul,0,1
BXW3J15,Fiat,Strada,utilitário,2021,prata,particular,flex,São José,0,3
LYX1R94,Fiat,Uno,passeio,2020,amarelo,particular,diesel,Concórdia,0,0
CVR0L13,Hyundai,Azera,passeio,2023,marrom,particular,flex,Brusque,0,1
TAF4Q03,Suzuki,Intruder 250,moto,2014,branco,particular,gasolina,São José,0,0
NAP0Q54,Honda,City,passeio,2005,prata,particular,diesel,São José,0,2
YBE8I87,Jeep,Commander,SUV,2010,branco,particular,flex,Araranguá,0,1
OQJ5C66,Ford,EcoSport,SUV,2025,prata,particular,flex,Chapecó,0,0
RPZ4O48,Renault,Logan,passeio,2019,preto,aluguel,flex,Chapecó,0,2
BOK5F67,Jeep,Renegade,SUV,2016,prata,particular,flex,Brusque,0,2
JOE9P67,Ford,EcoSport,SUV,2020,preto,particular,flex,Itajaí,0,3
VHC2D26,Jeep,Compass,SUV,2008,prata,particular,flex,Chapecó,0,3
DXV0X99,Honda,City,passeio,2008,verde,aluguel,flex,Joinville,0,0
LPO1R08,Toyota,Yaris,passeio,2021,cinza,particular,flex,Canoinhas,0,3
JXC8E33,Ford,Fusion,passeio,2021,prata,particular,flex,Joinville,0,2
JGM1Z00,Chevrolet,Onix,passeio,2021,branco,particular,flex,Criciúma,0,2
OLF5J59,Toyota,Corolla,passeio,2019,branco,aluguel,flex,Criciúma,0,0
UYO2D46,Toyota,Yaris,passeio,2008,branco,aluguel,álcool,Itajaí,0,1
LYR5J53,Fiat,Mobi,passeio,2011,preto,aluguel,flex,Balneário Camboriú,0,3
ZEJ8P70,Ford,EcoSport,SUV,2019,preto,aluguel,flex,Araranguá,0,3
BTV8R18,Peugeot,208,passeio,2020,prata,particular,flex,São José,0,3
UUH9U14,Volkswagen,Polo,passeio,2011,branco,particular,diesel,Blumenau,0,3
JFS1Q43,Yamaha,XTZ 150,moto,2020,cinza,aluguel,flex,Lages,0,1
VYW2O00,Toyota,Etios,passeio,2008,branco,particular,flex,Chapecó,0,0
YJK6U79,Suzuki,Intruder 250,moto,2021,prata,particular,flex,Palhoça,0,1
IER7J36,Chevrolet,Onix,passeio,2019,preto,particular,flex,Itajaí,0,0
VAQ7I95,Hyundai,Azera,passeio,2025,preto,particular,diesel,Florianópolis,0,3
UZM9V37,Hyundai,Azera,passeio,2019,cinza,aluguel,diesel,Tubarão,0,2
PDM3W77,Hyundai,HB20,passeio,2025,cinza,particular,flex,Tubarão,0,3
CJO4Y24,Renault,Sandero,passeio,2024,preto,aluguel,gasolina,Itajaí,0,2
BRN7K78,Suzuki,Intruder 250,moto,2020,cinza,particular,gasolina,Criciúma,0,0
JAO0K69,Hyundai,Azera,passeio,2022,laranja,particular,flex,Joinville,1,15
IBB1P88,Yamaha,XTZ 150,moto,2015,prata,particular,flex,Joinville,0,0
UHZ2E08,Volkswagen,Gol,passeio,2014,preto,particular,gasolina,Chapecó,0,1
MRR7I58,Honda,HR-V,SUV,2023,preto,particular,flex,Chapecó,0,0
ZJL6S05,Chevrolet,S10,caminhão,2012,prata,particular,diesel,Jaraguá do Sul,0,1
ZBY2P43,Chevrolet,Onix,passeio,2018,branco,particular,diesel,São José,0,2
NBN2P68,Chevrolet,Spin,SUV,2021,branco,particular,flex,Laguna,0,1
RLC2H35,Chevrolet,Onix,passeio,2009,cinza,particular,flex,Balneário Camboriú,0,3
CEY1F70,Hyundai,Tucson,SUV,2019,preto,particular,flex,Joinville,0,1
ZNN0D59,Suzuki,Intruder 250,moto,2021,branco,particular,gasolina,Chapecó,0,0
EDL5T16,Ford,Fusion,passeio,2020,branco,particular,flex,Laguna,0,1
AUI9F26,Volkswagen,T-Cross,SUV,2011,preto,particular,diesel,Jaraguá do Sul,0,1
OHK4Y16,Hyundai,Azera,passeio,2010,preto,particular,gasolina,Blumenau,0,0
YJS2C91,Ford,Fusion,passeio,2021,verde,particular,flex,Itajaí,0,0
MFK6X58,Chevrolet,Onix,passeio,2010,preto,particular,flex,Lages,0,0
JVO1O05,Honda,CG 160,moto,2021,preto,particular,flex,São José,0,2
NIT6P74,Toyota,Corolla,passeio,2015,preto,particular,flex,Balneário Camboriú,0,1
PZY1I26,Renault,Sandero,passeio,2021,prata,particular,flex,Balneário Camboriú,0,2
TER0M67,Chevrolet,Tracker,SUV,2025,cinza,particular,flex,Palhoça,0,0
BCA1E01,Toyota,Yaris,passeio,2024,prata,particular,álcool,Araranguá,0,2
SOL8N97,Peugeot,2008,SUV,2021,cinza,particular,flex,Laguna,0,0
AWW6Z50,Yamaha,Factor 125,moto,2023,vermelho,particular,gasolina,Florianópolis,0,0
LFF3Y62,Suzuki,Yes 125,moto,2020,preto,particular,gasolina,Laguna,0,2
GPG7Y82,Peugeot,308,passeio,2019,cinza,particular,diesel,Itajaí,0,0
HYO1H32,Jeep,Compass,SUV,2008,branco,particular,flex,Rio do Sul,0,1
CUH3U32,Suzuki,Intruder 250,moto,2024,prata,aluguel,flex,Balneário Camboriú,0,1
DQQ2E46,Ford,Ka,passeio,2023,amarelo,particular,flex,Brusque,0,3
UQT6E50,Honda,Civic,passeio,2023,cinza,particular,flex,Chapecó,0,2
XFL1K72,Yamaha,Factor 125,moto,2021,vermelho,particular,gasolina,Tubarão,0,0
TLZ9W63,Renault,Sandero,passeio,2020,prata,particular,flex,Jaraguá do Sul,0,0
MVE8V44,Renault,Sandero,passeio,2025,marrom,particular,flex,Itajaí,0,3
XSN1O33,Yamaha,XTZ 150,moto,2025,cinza,aluguel,flex,Caçador,0,2
UIG3Y46,Honda,Biz,moto,2018,prata,particular,gasolina,Balneário Camboriú,0,3
WIL4Q19,Volkswagen,Virtus,passeio,2022,preto,particular,flex,Xanxerê,0,3
DWY5F95,Chevrolet,Prisma,passeio,2019,cinza,particular,flex,São José,0,3
CGU1E80,Jeep,Commander,SUV,2024,branco,particular,flex,Chapecó,0,2
VTL9X74,Yamaha,Factor 125,moto,2019,prata,particular,gasolina,Rio do Sul,0,1
EOV1I55,Honda,Biz,moto,2021,preto,particular,gasolina,Joinville,0,1
UGS3H07,Toyota,SW4,SUV,2025,verde,particular,diesel,Chapecó,0,0
MYI5C89,Chevrolet,Prisma,passeio,2023,branco,particular,flex,Palhoça,0,0
HGT0D40,Hyundai,Azera,passeio,2021,laranja,particular,flex,Criciúma,0,0
CJE7V77,Peugeot,208,passeio,2023,azul,oficial,diesel,Concórdia,0,0
ROG4E57,Peugeot,308,passeio,2024,azul,particular,flex,Blumenau,0,1
LHY9M16,Chevrolet,Onix,passeio,2024,verde,particular,gasolina,Blumenau,0,2
EWC7X57,Volkswagen,T-Cross,SUV,2024,amarelo,particular,flex,Balneário Camboriú,0,3
OEZ7Y65,Ford,Ranger,caminhão,2009,cinza,particular,diesel,Blumenau,0,3
HPM5F04,Renault,Kwid,passeio,2023,cinza,aluguel,flex,Blumenau,0,3
BBL5V76,Toyota,Etios,passeio,2020,prata,particular,flex,Concórdia,0,2
USC3N78,Fiat,Argo,passeio,2017,amarelo,particular,álcool,Florianópolis,0,1
LCW2L48,Chevrolet,Onix,passeio,2006,branco,particular,flex,Florianópolis,0,2
YEM1M74,Volkswagen,T-Cross,SUV,2019,preto,particular,flex,Blumenau,0,1
VNT9J41,Yamaha,Fazer 250,moto,2024,vermelho,particular,gasolina,Lages,0,3
GEK5N92,Honda,Fit,passeio,2020,preto,particular,flex,Blumenau,0,1
LGC4V00,Chevrolet,Onix,passeio,2007,marrom,particular,flex,Florianópolis,0,3
CZZ8Q36,Peugeot,2008,SUV,2024,preto,particular,flex,Itajaí,0,2
MXP9W16,Hyundai,Tucson,SUV,2024,cinza,particular,flex,Canoinhas,0,1
UZC2X75,Volkswagen,Polo,passeio,2024,prata,particular,flex,Criciúma,0,3
LUD8J93,Ford,Fusion,passeio,2021,cinza,particular,diesel,Chapecó,0,1
YSQ9I00,Chevrolet,S10,caminhão,2013,prata,particular,diesel,Blumenau,0,2
PCE2N54,Toyota,Hilux,utilitário,2024,azul,particular,flex,Balneário Camboriú,0,0
LXS1N20,Jeep,Compass,SUV,2019,prata,particular,flex,Chapecó,0,1
KRB3B57,Renault,Logan,passeio,2018,branco,particular,flex,Criciúma,0,0
JLZ8V58,Hyundai,Tucson,SUV,2024,laranja,particular,flex,Canoinhas,0,0
AWJ9S53,Renault,Logan,passeio,2008,azul,particular,flex,Concórdia,0,1
TBF0R70,Jeep,Compass,SUV,2009,preto,particular,flex,Palhoça,0,3
CJD4M03,Yamaha,Fazer 250,moto,2005,preto,particular,gasolina,Concórdia,0,1
XLG8J53,Fiat,Uno,passeio,2021,preto,aluguel,gasolina,São José,0,2
ETG8F60,Fiat,Mobi,passeio,2023,laranja,aluguel,álcool,Balneário Camboriú,0,0
INL0J02,Ford,EcoSport,SUV,2019,branco,particular,gasolina,Palhoça,0,0
JKQ2R48,Renault,Logan,passeio,2006,branco,particular,flex,Joinville,0,2
ISR3W38,Peugeot,2008,SUV,2018,azul,particular,flex,Florianópolis,0,3
BHN5U95,Yamaha,XTZ 150,moto,2020,branco,particular,gasolina,Palhoça,0,0
IAB9O93,Renault,Kwid,passeio,2008,preto,particular,flex,Blumenau,0,2
EOU0Q23,Renault,Duster,SUV,2006,preto,particular,diesel,Florianópolis,0,3
WHT2M34,Ford,EcoSport,SUV,2020,prata,particular,flex,Lages,0,1
DVX3F26,Renault,Kwid,passeio,2018,cinza,aluguel,gasolina,Joinville,0,3
RDG1C88,Ford,Ranger,caminhão,2019,preto,particular,diesel,Itajaí,0,0
ZDG8Z62,Jeep,Renegade,SUV,2018,branco,particular,flex,Blumenau,0,2
IWO9E24,Toyota,Etios,passeio,2020,prata,aluguel,flex,Lages,0,0
QHA5K60,Hyundai,Tucson,SUV,2013,prata,aluguel,gasolina,Concórdia,0,0
JIE3A75,Jeep,Commander,SUV,2018,azul,particular,flex,Itajaí,0,2
BXU4I93,Chevrolet,S10,caminhão,2006,preto,particular,flex,Palhoça,0,1
MBI2Q28,Fiat,Uno,passeio,2021,branco,particular,flex,Canoinhas,0,0
ZUE4D76,Renault,Logan,passeio,2022,preto,oficial,diesel,Tubarão,0,3
AQN0X64,Peugeot,308,passeio,2018,prata,particular,flex,São José,0,2
ZCZ6E71,Jeep,Renegade,SUV,2018,prata,particular,flex,Xanxerê,0,1
XIQ7Z01,Jeep,Commander,SUV,2008,prata,particular,gasolina,Araranguá,0,0
FDH7L34,Toyota,Hilux,utilitário,2019,laranja,particular,flex,Palhoça,0,2
VWB2Y18,Honda,Civic,passeio,2022,prata,particular,diesel,Balneário Camboriú,0,0
NXC4T10,Peugeot,208,passeio,2015,cinza,aluguel,flex,Itajaí,0,3
XZX6I95,Hyundai,Azera,passeio,2020,azul,particular,diesel,Joinville,0,0
TEE0S34,Jeep,Renegade,SUV,2019,vermelho,particular,flex,Chapecó,0,1
TAP4Y40,Chevrolet,Prisma,passeio,2022,preto,particular,flex,Araranguá,0,3
OSS2S75,Volkswagen,Polo,passeio,2018,laranja,particular,gasolina,Lages,0,0
FSJ0W04,Hyundai,Tucson,SUV,2024,branco,particular,flex,Florianópolis,0,1
DCE4F24,Yamaha,XTZ 150,moto,2023,preto,particular,flex,Concórdia,0,0
MIP1R89,Renault,Kwid,passeio,2023,cinza,particular,flex,Itajaí,0,0
QSC7U64,Renault,Kwid,passeio,2014,prata,aluguel,álcool,Florianópolis,0,1
BTI0G51,Volkswagen,Voyage,passeio,2025,cinza,particular,flex,Rio do Sul,0,3
ECU7U35,Fiat,Argo,passeio,2024,verde,particular,diesel,Joinville,0,2
JAV6E22,Chevrolet,S10,caminhão,2018,cinza,particular,diesel,Lages,0,0
JOL6R80,Volkswagen,Gol,passeio,2022,branco,particular,flex,Chapecó,0,3
SSZ9F33,Hyundai,Tucson,SUV,2014,branco,particular,flex,Araranguá,0,3
BNL5D20,Fiat,Strada,utilitário,2025,prata,particular,flex,Xanxerê,0,3
TRQ1N26,Peugeot,2008,SUV,2018,preto,particular,flex,Joinville,0,0
UNL9J12,Jeep,Commander,SUV,2018,cinza,particular,flex,Itajaí,0,3
ZXC3X28,Fiat,Argo,passeio,2016,prata,particular,flex,Chapecó,0,1
YZU7A35,Jeep,Renegade,SUV,2023,marrom,particular,flex,Itajaí,0,0
SHU9T76,Yamaha,XTZ 150,moto,2018,branco,particular,flex,Criciúma,0,2
OIS4S75,Volkswagen,T-Cross,SUV,2024,prata,particular,flex,Rio do Sul,0,3
XAU6E55,Renault,Duster,SUV,2019,cinza,particular,gasolina,Itajaí,0,2
ZQI2K41,Toyota,Etios,passeio,2017,verde,particular,álcool,Balneário Camboriú,0,2
XBV8W14,Yamaha,XTZ 150,moto,2024,branco,particular,flex,Florianópolis,0,0
WQC8M47,Volkswagen,Gol,passeio,2023,vermelho,particular,flex,Rio do Sul,0,2
DSN2B64,Jeep,Renegade,SUV,2024,preto,particular,diesel,Blumenau,0,0
NCN3I37,Peugeot,2008,SUV,2011,branco,aluguel,flex,Joinville,0,1
PLF5U03,Volkswagen,Polo,passeio,2019,cinza,particular,diesel,Chapecó,0,2
WSV1F59,Chevrolet,Onix,passeio,2008,cinza,particular,gasolina,Balneário Camboriú,0,0
IRQ3Z86,Chevrolet,Spin,SUV,2020,preto,particular,flex,São José,0,3
DMY7F26,Chevrolet,S10,caminhão,2024,branco,particular,diesel,Joinville,0,3
GYJ8S41,Renault,Logan,passeio,2024,amarelo,aluguel,flex,Balneário Camboriú,0,3
SDV0W06,Yamaha,Fazer 250,moto,2013,prata,aluguel,gasolina,Concórdia,0,3
RKC5I68,Chevrolet,Prisma,passeio,2006,prata,particular,gasolina,Florianópolis,0,2
CJG1A23,Ford,Ka,passeio,2024,preto,particular,flex,Chapecó,0,3
GYO9H16,Suzuki,Intruder 250,moto,2020,preto,particular,gasolina,Joinville,0,2
DLS6H18,Honda,HR-V,SUV,2018,branco,particular,flex,Araranguá,0,1
WWL4N39,Fiat,Argo,passeio,2018,cinza,particular,flex,Xanxerê,0,0
OAX4C90,Jeep,Commander,SUV,2023,cinza,particular,flex,Itajaí,0,3
IYJ1Z32,Yamaha,XTZ 150,moto,2022,verde,particular,flex,São José,0,3
WLK2P36,Chevrolet,Prisma,passeio,2020,prata,particular,álcool,Blumenau,0,0
EYN6D97,Chevrolet,S10,caminhão,2019,cinza,particular,diesel,Itajaí,0,3
ZKO3G38,Peugeot,2008,SUV,2018,prata,particular,diesel,Tubarão,0,1
GRV0M10,Chevrolet,Onix,passeio,2021,branco,aluguel,flex,Palhoça,0,1
HEB4E72,Peugeot,308,passeio,2009,preto,oficial,flex,São José,0,1
PDT4C78,Fiat,Argo,passeio,2013,azul,particular,flex,Palhoça,0,2
YAV8Q05,Hyundai,Tucson,SUV,2021,prata,particular,flex,Criciúma,0,0
KOL0Y70,Volkswagen,T-Cross,SUV,2020,cinza,particular,flex,São José,0,0
YAH6L28,Ford,EcoSport,SUV,2005,cinza,particular,gasolina,Tubarão,0,1
GYH7L69,Suzuki,Yes 125,moto,2011,preto,particular,gasolina,Blumenau,0,1
ZAS9J96,Fiat,Strada,utilitário,2020,vermelho,particular,álcool,Criciúma,0,1
FTL4A41,Suzuki,Yes 125,moto,2007,prata,particular,gasolina,Lages,0,2
MYG5A61,Fiat,Toro,utilitário,2019,preto,particular,flex,Canoinhas,0,0
RMQ2P59,Toyota,SW4,SUV,2019,prata,particular,álcool,Caçador,0,2
PXF6Y17,Suzuki,Intruder 250,moto,2008,prata,particular,flex,Florianópolis,0,2
KWX4L66,Volkswagen,T-Cross,SUV,2023,amarelo,particular,flex,Xanxerê,0,0
YIH7S27,Honda,CG 160,moto,2022,amarelo,aluguel,gasolina,Criciúma,0,2
TSZ1L47,Chevrolet,Onix,passeio,2024,prata,particular,diesel,Balneário Camboriú,0,0
QBC4E50,Toyota,Yaris,passeio,2011,preto,particular,flex,Itajaí,1,20
LEL0Q72,Renault,Duster,SUV,2019,cinza,particular,flex,Blumenau,0,0
WJM8G01,Honda,HR-V,SUV,2024,preto,particular,gasolina,Joinville,0,2
ZHF9E04,Renault,Duster,SUV,2025,prata,particular,elétrico,Joinville,0,0
VBF1S06,Honda,Biz,moto,2012,preto,particular,flex,Blumenau,0,2
ODL7O62,Honda,Biz,moto,2018,branco,particular,flex,Araranguá,0,2
QGP9S46,Honda,City,passeio,2011,preto,aluguel,flex,Florianópolis,0,1
PBJ5N50,Toyota,Yaris,passeio,2020,vermelho,particular,flex,Chapecó,0,2
HFL0T78,Yamaha,Fazer 250,moto,2024,branco,aluguel,gasolina,Florianópolis,0,2
XHZ5G76,Hyundai,Azera,passeio,2025,prata,aluguel,flex,Florianópolis,0,1
OGY7E57,Fiat,Uno,passeio,2012,vermelho,particular,flex,Brusque,0,3
WCB3Y93,Suzuki,Yes 125,moto,2011,prata,oficial,flex,Palhoça,0,1
XWO9X15,Jeep,Renegade,SUV,2021,branco,particular,flex,Joinville,0,1
GOU0U89,Chevrolet,Spin,SUV,2013,prata,particular,flex,São José,0,1
MPI9C27,Peugeot,308,passeio,2006,preto,particular,flex,Blumenau,0,0
KRZ2J18,Fiat,Toro,utilitário,2021,branco,particular,flex,Criciúma,0,1
IUA8R77,Ford,Fiesta,passeio,2015,branco,particular,flex,Chapecó,0,3
WLI3D29,Chevrolet,Spin,SUV,2006,verde,particular,flex,Joinville,0,2
XLA7C40,Suzuki,Intruder 250,moto,2018,prata,particular,flex,Blumenau,0,2
VEO3U42,Toyota,Etios,passeio,2018,laranja,particular,flex,Florianópolis,0,2
FZL2K64,Honda,HR-V,SUV,2013,cinza,particular,flex,Itajaí,0,0
FIO0J87,Ford,Fusion,passeio,2015,preto,particular,diesel,Lages,0,2
NDM4T75,Ford,Fiesta,passeio,2009,preto,particular,flex,Blumenau,0,0
ASX9I83,Peugeot,2008,SUV,2008,preto,particular,flex,Florianópolis,0,1
YHH4L59,Suzuki,Intruder 250,moto,2022,vermelho,oficial,gasolina,Criciúma,0,0
FFT9U30,Suzuki,Yes 125,moto,2020,branco,particular,gasolina,Laguna,0,2
OFC3G28,Jeep,Compass,SUV,2017,amarelo,aluguel,álcool,Chapecó,0,3
AMT3C29,Fiat,Argo,passeio,2012,prata,particular,flex,Itajaí,0,3
XKJ8Z15,Toyota,Corolla,passeio,2022,cinza,particular,flex,Palhoça,0,1
LCH8U47,Peugeot,208,passeio,2020,vermelho,particular,flex,Joinville,0,0
JZK7L25,Jeep,Compass,SUV,2024,branco,particular,flex,Joinville,0,0
CXO3B75,Ford,Ranger,caminhão,2022,prata,particular,diesel,São José,0,3
EBH2D62,Suzuki,Yes 125,moto,2024,verde,particular,flex,Itajaí,0,1
KTK0W88,Hyundai,Azera,passeio,2021,laranja,particular,gasolina,Araranguá,0,3
APV8S51,Toyota,Hilux,utilitário,2023,prata,aluguel,flex,Blumenau,0,3
GIT5X64,Fiat,Mobi,passeio,2025,branco,aluguel,flex,Balneário Camboriú,0,1
CWH8O21,Peugeot,Partner,utilitário,2018,preto,particular,flex,Joinville,0,2
DTM7A55,Honda,CG 160,moto,2023,laranja,particular,gasolina,Blumenau,0,0
JMJ1M03,Volkswagen,Polo,passeio,2015,marrom,oficial,flex,Concórdia,0,1
BCU3S72,Honda,City,passeio,2012,branco,aluguel,flex,Itajaí,0,0
ZLM4R50,Honda,Civic,passeio,2020,laranja,particular,diesel,Blumenau,0,0
FSE0W47,Ford,Fiesta,passeio,2020,preto,particular,flex,Criciúma,0,3
IAD1Q71,Ford,EcoSport,SUV,2009,cinza,particular,flex,Itajaí,0,3
BZI8O15,Toyota,Yaris,passeio,2020,preto,particular,flex,Balneário Camboriú,0,1
ICP5E02,Yamaha,Factor 125,moto,2022,branco,particular,gasolina,Laguna,0,3
DQI4F01,Yamaha,XTZ 150,moto,2019,vermelho,aluguel,gasolina,Florianópolis,0,1
JPH3D76,Renault,Logan,passeio,2015,cinza,particular,álcool,Blumenau,0,3
CVV7X50,Ford,Fiesta,passeio,2020,cinza,particular,flex,Blumenau,0,0
QLT8N59,Renault,Sandero,passeio,2022,prata,particular,gasolina,Itajaí,0,1
WFC2T59,Toyota,Etios,passeio,2024,preto,particular,flex,Florianópolis,0,3
SUN9U63,Peugeot,208,passeio,2011,cinza,particular,flex,Caçador,0,3
UKT0W02,Honda,City,passeio,2020,amarelo,particular,diesel,São José,0,2
CBH1S15,Ford,Ranger,caminhão,2020,branco,aluguel,flex,Joinville,0,0
RYJ4A95,Yamaha,XTZ 150,moto,2022,cinza,particular,flex,Blumenau,0,2
CBZ5P24,Ford,Fiesta,passeio,2008,branco,particular,flex,Joinville,0,3
UGZ0O16,Fiat,Toro,utilitário,2025,marrom,particular,diesel,Concórdia,0,0
MXI8E75,Toyota,Yaris,passeio,2022,branco,particular,flex,Chapecó,0,2
CGZ7G29,Chevrolet,Prisma,passeio,2016,prata,particular,flex,Blumenau,0,2
WZZ1O22,Yamaha,XTZ 150,moto,2005,branco,particular,gasolina,Canoinhas,0,0
CHT4C56,Hyundai,HB20,passeio,2023,cinza,particular,flex,Concórdia,0,0
CXQ8V49,Toyota,SW4,SUV,2015,branco,particular,gasolina,Blumenau,0,2
EUX6E33,Hyundai,Tucson,SUV,2022,preto,particular,flex,Florianópolis,0,2
PNW8P36,Suzuki,Yes 125,moto,2019,cinza,aluguel,flex,Florianópolis,0,0
WSZ6A37,Hyundai,Azera,passeio,2010,cinza,aluguel,gasolina,Itajaí,0,1
QNY7O89,Ford,EcoSport,SUV,2023,prata,particular,flex,Chapecó,0,3
CRE4Z39,Toyota,Corolla,passeio,2010,vermelho,aluguel,gasolina,Brusque,0,3
OOQ0N65,Suzuki,Intruder 250,moto,2013,preto,particular,flex,Laguna,0,0
NRD7H97,Renault,Duster,SUV,2024,verde,aluguel,gasolina,Itajaí,0,3
HGM5D42,Suzuki,Intruder 250,moto,2018,branco,particular,flex,Florianópolis,0,1
KVB3T96,Ford,Ranger,caminhão,2021,prata,particular,flex,Florianópolis,0,1
CRS0A36,Fiat,Uno,passeio,2024,branco,particular,flex,Itajaí,0,3
UKH5T32,Toyota,Etios,passeio,2022,prata,particular,flex,Balneário Camboriú,0,3
KRU5X38,Toyota,Etios,passeio,2021,preto,particular,diesel,Itajaí,0,0
QNS0W63,Toyota,Hilux,utilitário,2010,preto,aluguel,flex,Florianópolis,0,1
XRW3V97,Fiat,Strada,utilitário,2007,branco,particular,flex,Itajaí,0,2
WLS9S78,Renault,Duster,SUV,2020,cinza,aluguel,flex,São José,0,2
DJB7Q98,Peugeot,Partner,utilitário,2016,preto,particular,flex,Canoinhas,0,1
FBN3M66,Hyundai,Tucson,SUV,2016,cinza,particular,gasolina,Florianópolis,0,1
KJZ5B49,Chevrolet,Prisma,passeio,2023,preto,particular,flex,Criciúma,0,2
EJJ8B58,Honda,Fit,passeio,2010,prata,particular,flex,Concórdia,0,1
NXO6P02,Renault,Sandero,passeio,2021,prata,particular,flex,Joinville,0,0
ITJ9M45,Peugeot,308,passeio,2019,cinza,particular,flex,Blumenau,0,0
ITJ5U29,Fiat,Strada,utilitário,2020,preto,aluguel,flex,Brusque,0,3
RHZ4L01,Jeep,Renegade,SUV,2005,vermelho,particular,flex,Rio do Sul,0,1
JMV8J56,Yamaha,XTZ 150,moto,2018,branco,particular,flex,Joinville,0,3
VMT1J99,Peugeot,2008,SUV,2019,branco,particular,flex,Florianópolis,0,3
RHQ9F27,Chevrolet,Prisma,passeio,2015,preto,particular,gasolina,Lages,0,3
GHZ6L90,Hyundai,Azera,passeio,2020,cinza,aluguel,flex,Florianópolis,0,1
XQU8G10,Volkswagen,Gol,passeio,2017,vermelho,particular,flex,Blumenau,0,2
FJU1S11,Hyundai,Tucson,SUV,2023,preto,particular,flex,Florianópolis,0,1
JTN8P30,Yamaha,XTZ 150,moto,2025,preto,particular,gasolina,Florianópolis,0,2
BUT8X40,Jeep,Commander,SUV,2017,preto,particular,flex,Florianópolis,0,3
DXL9M54,Peugeot,208,passeio,2018,prata,particular,flex,Blumenau,0,1
QYB3Y67,Toyota,Hilux,utilitário,2019,cinza,particular,gasolina,Joinville,0,0
CYF9F12,Honda,HR-V,SUV,2007,cinza,particular,flex,Laguna,0,3
HMN1U73,Fiat,Uno,passeio,2005,preto,particular,flex,Blumenau,0,2
JDI3E50,Fiat,Argo,passeio,2021,amarelo,particular,flex,Xanxerê,0,0
UHC3E63,Yamaha,XTZ 150,moto,2021,cinza,particular,gasolina,Joinville,0,3
IEN0K41,Jeep,Renegade,SUV,2023,marrom,particular,flex,Xanxerê,0,3
LGB3Q73,Suzuki,Intruder 250,moto,2021,amarelo,particular,flex,Chapecó,0,3
ONA8Z95,Fiat,Toro,utilitário,2023,laranja,particular,álcool,Lages,0,2
AWV5H98,Chevrolet,Tracker,SUV,2017,laranja,aluguel,flex,Blumenau,0,1
VTL8Y55,Peugeot,2008,SUV,2019,prata,aluguel,flex,Blumenau,0,0
LQQ5D62,Yamaha,Factor 125,moto,2018,prata,particular,gasolina,Itajaí,0,2
AIY2R67,Suzuki,Intruder 250,moto,2016,cinza,particular,gasolina,Chapecó,0,3
PIP6N43,Jeep,Commander,SUV,2025,marrom,particular,gasolina,Lages,0,3
BDU7O23,Hyundai,Tucson,SUV,2014,cinza,particular,diesel,Caçador,0,3
JDJ7X09,Hyundai,Azera,passeio,2012,branco,particular,diesel,Chapecó,0,3
FBS6N35,Ford,Ka,passeio,2018,branco,particular,flex,Lages,0,0
CBC8K85,Ford,Fusion,passeio,2020,azul,aluguel,diesel,Blumenau,0,0
XUL8Z17,Fiat,Argo,passeio,2018,prata,particular,flex,Blumenau,0,3
SLN5U70,Honda,Fit,passeio,2023,branco,particular,flex,Criciúma,0,3
TEQ4F66,Toyota,Yaris,passeio,2010,marrom,particular,flex,Palhoça,0,0
OPL5E83,Honda,Fit,passeio,2007,prata,aluguel,flex,Florianópolis,0,2
CAB0M99,Yamaha,XTZ 150,moto,2019,laranja,particular,gasolina,Criciúma,0,1
BPZ2F50,Chevrolet,Tracker,SUV,2024,prata,particular,flex,Florianópolis,0,3
BBH6C86,Ford,Ka,passeio,2011,vermelho,particular,diesel,Jaraguá do Sul,0,2
FGN8D49,Honda,HR-V,SUV,2023,branco,particular,flex,Itajaí,0,3
GEU6X81,Jeep,Compass,SUV,2025,azul,particular,flex,Laguna,0,3
DHE6A88,Honda,City,passeio,2022,preto,particular,flex,Balneário Camboriú,0,1
EJB7D84,Ford,Ranger,caminhão,2016,preto,aluguel,flex,São José,0,3
AOF6N78,Honda,Civic,passeio,2008,branco,particular,gasolina,Florianópolis,0,2
KME2H19,Peugeot,2008,SUV,2018,branco,particular,gasolina,Rio do Sul,0,3
ZDR1M75,Jeep,Commander,SUV,2021,prata,particular,flex,Caçador,0,0
NRA3W81,Renault,Logan,passeio,2017,branco,particular,gasolina,Canoinhas,0,0
BWK6P04,Ford,Fiesta,passeio,2018,preto,particular,flex,Florianópolis,0,1
GKU0J78,Yamaha,Fazer 250,moto,2020,cinza,particular,flex,São José,0,0
ONM0B33,Chevrolet,Tracker,SUV,2012,prata,particular,flex,Lages,0,3
IAS5G16,Honda,Fit,passeio,2024,marrom,particular,flex,Blumenau,0,1
YMO8G96,Chevrolet,S10,caminhão,2019,verde,particular,diesel,Florianópolis,0,0
EIV1D47,Chevrolet,Prisma,passeio,2019,branco,particular,flex,Florianópolis,0,1
VTT3Y27,Fiat,Toro,utilitário,2022,branco,particular,gasolina,Blumenau,0,1
